id,path,canonical,transcript
NHM_7_NU_S0006_82,audio_data/train/NHM_7_NU_S0006_82.wav,z ɔ-1 ŋmz k ɨ-3 uz l ɔ-0 ŋmz ɗ aː-2 n ɔ-0 ɗ ə-1 iz k w aː-0 ɓ əː-1,z ɔ-1 ŋmz k ɨ-3 uz l ɔ-0 ŋmz ɗ aː-2 n ɔ-0 ɗ ə-1 iz k w aː-0 ɓ əː-1
PC_7_NAM_S0004_119,audio_data/train/PC_7_NAM_S0004_119.wav,v ə-5 iz ɲ aː-1 ɓ aː-5 nz n w o-0 iz k ɔ-4 n w o-0 iz k ɔ-0 nz ɗ o-5 ŋmz v ə-5 tz n aː-1 uz x o-0 ŋmz,v ə-5 iz ɲ aː-1 ɓ aː-5 nz n w o-0 iz k ɔ-4 n w o-0 iz k ɔ-0 nz ɗ o-5 ŋmz v ə-5 tz n aː-1 uz x o-0 ŋmz
PTL_7_NU_S0008_4,audio_data/train/PTL_7_NU_S0008_4.wav,t͡ɕ u-4 ŋmz z u-1 ŋmz z a-0 ŋz ŋ w aː-5 mz t͡ɕ a-5 tz z aː-0 k o-3 k uə-3 k ɔ-0 nz z o-1 iz z ɨ-2 k ɔ-0 nz l u-3 ŋmz l a-3 ŋz t͡ɕ e-0 nz s w o-4 tz ɗ ɨə-1 ŋz ɗ i-0,t͡ɕ u-4 ŋmz z u-1 ŋmz z a-0 ŋz ŋ w aː-5 mz t͡ɕ a-5 tz z aː-0 k o-3 k uə-3 k ɔ-0 nz z o-1 iz z ɨ-2 k ɔ-0 nz l u-3 ŋmz l a-3 ŋz t͡ɕ e-0 nz s w o-4 tz ɗ ɨə-1 ŋz ɗ i-0
PTT_7_NU_S0041_99,audio_data/train/PTT_7_NU_S0041_99.wav,ɓ w o-3 iz t͡ɕ ɨə-0 h ɛ-1,ɓ w o-3 iz t͡ɕ ɨə-0 h ɛ-1
THA_Nu_6_S00042_75,audio_data/train/THA_Nu_6_S00042_75.wav,ɗ i-0 ɲ aː-1 t͡ɕ ɛ-3 t͡ɕ i-5 t͡ɕ aː-1 t͡ɕ ɔ-0 ɓ ɛ-4 t͡ɕ i-0 ɗ i-0 ɲ aː-1 t͡ɕ ɛ-3,ɗ i-0 ɲ aː-1 t͡ɕ ɛ-3 t͡ɕ i-5 t͡ɕ aː-1 t͡ɕ ɔ-0 ɓ ɛ-4 t͡ɕ i-0 ɗ i-0 ɲ aː-1 t͡ɕ ɛ-3
NNM_Nu_6_S00045_66,audio_data/train/NNM_Nu_6_S00045_66.wav,ɗ a-5 tz z ɨə-4 iz o-4 ŋmz x ɔ-4 iz m o-5 tz tʰ u-1 ŋmz n ɨə-4 kz s o-0 iz,ɗ a-5 tz z ɨə-4 iz o-4 ŋmz x ɔ-4 m o-5 tz tʰ u-1 ŋmz n ɨə-4 kz s o-0 iz
PTL_7_NU_S0008_50,audio_data/train/PTL_7_NU_S0008_50.wav,k ɔ-0 nz v ə-5 tz ɗ ɨə-5 kz l aː-1 mz ɓ a-1 ŋz ɓ o-0 ŋmz t ɔ-0 ɓ a-1 ŋz k aː-4 iz ɓ i-1 ŋ̟z h w aː-0 ə-0 iz,k ɔ-0 nz v ə-5 tz ɗ ɨə-5 kz l aː-1 mz ɓ a-1 ŋz ɓ o-0 ŋmz t ɔ-0 ɓ a-1 ŋz k aː-4 iz ɓ i-1 ŋ̟z h w aː-0 ə-0 iz
TTD_7_NAM_S0001_139,audio_data/train/TTD_7_NAM_S0001_139.wav,ɗ ɨ-1 ŋz a-0 nz l uə-4 ɗ o-1 ŋmz t aː-0,ɗ ɨ-1 ŋz a-0 nz l uə-4 ɗ o-1 ŋmz t aː-0
NT_7_NAM_S0009_63,audio_data/train/NT_7_NAM_S0009_63.wav,t i-1 mz v i-4 z u-5 ɗ e-3 tʰ ə-4 iz s ɨ-0 t ɨ-3 z aː-0 uz v iə-5 kz z ə-4 tz f u-1 h əː-5 pz v əː-4 iz ɗ a-5 kz ɗ iə-3 mz k uə-3 tʰ ə-1 nz z ə-0 nz,t i-1 mz v i-4 z u-5 ɗ e-3 tʰ ə-4 iz s ɨ-0 t ɨ-3 z aː-0 uz v iə-5 kz z ə-4 tz f u-1 h əː-5 pz v əː-4 iz ɗ a-5 kz ɗ iə-3 mz k uə-3 tʰ ə-1 nz z ə-0 nz
NNM_Nu_6_S00045_10,audio_data/train/NNM_Nu_6_S00045_10.wav,t əː-4 k e-3 k ɔ-4 h a-0 iz x o-0 ŋmz,t əː-4 k e-3 k ɔ-4 h a-0 iz x o-0 ŋmz
LXT_Nam_6_S0008_129,audio_data/train/LXT_Nam_6_S0008_129.wav,x i-0 m ɛ-5 m a-5 tz t͡ɕ əː-1 iz ɣ ɔ-5 iz h aː-5 tz n a-4 ŋz ɓ aː-4 mz k eaː-4 ŋ̟z t a-0 iz h o-1 ŋmz k uə-3 m ɛ-5 v e-1 ɓ e-0 nz k iə-0 n w i-4,x i-0 m ɛ-5 m a-5 tz t͡ɕ əː-1 iz ɣ ɔ-5 iz h aː-5 tz n a-4 ŋz ɓ aː-4 mz k eaː-4 ŋ̟z t a-0 iz h o-1 ŋmz k uə-3 m ɛ-5 v e-1 ɓ e-0 nz k iə-0 n w i-4
THA_Nu_6_S00042_99,audio_data/train/THA_Nu_6_S00042_99.wav,l u-2 ɣ aː-1 ŋ əː-2 n ɔ-4 l aː-1 s ɨ-0 t ɨ-3 s əː-5 k w aː-4,l u-2 ɣ aː-1 ŋ əː-2 n ɔ-4 l aː-1 s ɨ-0 t ɨ-3 s əː-5 k w aː-4
PTL_7_NU_S0008_100,audio_data/train/PTL_7_NU_S0008_100.wav,t əː-4 ɲ i-1 nz tʰ ə-4 iz k ɔ-0 nz v ɔ-0 iz,t əː-4 ɲ i-1 nz tʰ ə-4 iz k ɔ-0 nz v ɔ-0 iz
NMA_7_NU_S0002_71,audio_data/train/NMA_7_NU_S0002_71.wav,z aː-0 ɗ i-1 ŋ̟z k ə-5 uz k ɔ-4 m ə-4 iz ŋ ɨə-1 iz,z aː-0 ɗ i-1 ŋ̟z k ə-5 uz k ɔ-4 m ə-4 iz ŋ ɨə-1 iz
NHM_7_NU_S0006_67,audio_data/train/NHM_7_NU_S0006_67.wav,n ɨə-4 kz l e-0 nz n ɨə-4 kz t͡ɕ aː-1 nz k w aː-0 n e-1 nz ɲ aː-1,n ɨə-4 kz l e-0 nz n ɨə-4 kz t͡ɕ aː-1 nz k w aː-0 n e-1 nz ɲ aː-1
TTT_Nu_6_S00049_11,audio_data/train/TTT_Nu_6_S00049_11.wav,ɓ ɛ-4 t͡ɕ aː-3 s əː-5 n ɨə-2,ɓ ɛ-4 t͡ɕ aː-3 s əː-5 n ɨə-2
PC_7_NAM_S0004_90,audio_data/train/PC_7_NAM_S0004_90.wav,t əː-4 tʰ i-4 k̟z a-0 nz ɓ eaː-4 ŋ̟z k ɛ-5 pz tʰ i-5 tz ɲ ə-4 tz,t əː-4 tʰ i-4 k̟z a-0 nz ɓ eaː-4 ŋ̟z k ɛ-5 pz tʰ i-5 tz ɲ ə-4 tz
TPA_Nu_6_S0009_115,audio_data/train/TPA_Nu_6_S0009_115.wav,ɓ aː-1 l iə-1 nz ɲ əː-1 s ɔ-4 kpz k ɔ-0 nz ɗ ɨə-0 tʰ ɨ-0 t͡ɕ ɔ-0 ɓ aː-0 k o-0 k ɔ-0 nz ɣ aː-4 iz ɓ aː-3 uz v e-1 tʰ a-0 mz ɓ aː-1,ɓ aː-1 l iə-1 nz ɲ əː-1 s ɔ-4 kpz k ɔ-0 nz ɗ ɨə-0 tʰ ɨ-0 t͡ɕ ɔ-0 ɓ aː-0 k o-0 k ɔ-0 nz ɣ aː-4 iz ɓ aː-3 uz v e-1 tʰ a-0 mz ɓ aː-1
MK_7_NU_S0007_80,audio_data/train/MK_7_NU_S0007_80.wav,tʰ o-0 iz ɗ e-3 t əː-4 n ɔ-4 iz ɲ ɛ-4,tʰ o-0 iz ɗ e-3 t əː-4 n ɔ-4 iz ɲ ɛ-4
NMA_7_NU_S0002_110,audio_data/train/NMA_7_NU_S0002_110.wav,t͡ɕ i-4 nz m ɨə-1 iz m ɨə-1 iz ɗ ɨə-4 t͡ɕ ɛ-3 t͡ɕ u-4 ŋmz t o-0 iz ɓ a-4 tz t a-0 iz ɲ a-0 uz o-0 mz x o-0 ŋmz s w e-3,t͡ɕ i-4 nz m ɨə-1 iz m ɨə-1 iz ɗ ɨə-4 t͡ɕ ɛ-3 t͡ɕ u-4 ŋmz t o-0 iz ɓ a-4 tz t a-0 iz ɲ a-0 uz o-0 mz x o-0 ŋmz s w e-3
PC_7_NAM_S0004_46,audio_data/train/PC_7_NAM_S0004_46.wav,ɲ ɨ-0 v ə-5 iz t͡ɕ u-4 ŋmz s ɛ-2 x o-0 ŋmz ɗ ɨə-5 kz h i-4 tz tʰ əː-3 x o-0 ŋmz x i-4 əː-0 ŋ w aː-1 iz tʰ iə-0 nz ɲ iə-0 nz,ɲ ɨ-0 v ə-5 iz t͡ɕ u-4 ŋmz s ɛ-2 x o-0 ŋmz ɗ ɨə-5 kz h i-4 tz tʰ əː-3 x o-0 ŋmz x i-4 əː-0 ŋ w aː-1 iz tʰ iə-0 nz ɲ iə-0 nz
DNK_7_NU_S0048_40,audio_data/train/DNK_7_NU_S0048_40.wav,ɛ-4 nz ɓ a-0 iz t͡ɕ aː-0 uz k eaː-4 ŋ̟z v ə-2 iz,ɛ-4 nz ɓ a-0 iz t͡ɕ aː-0 uz k eaː-4 ŋ̟z v ə-2 iz
HYT_Nu_6_S0005_49,audio_data/train/HYT_Nu_6_S0005_49.wav,t əː-4 ɗ ɔ-5 kpz ɓ aː-1 iz l ɨə-4 tz v aː-4 nz ɲ ɛ-4,t əː-4 ɗ ɔ-5 kpz ɓ aː-1 iz l ɨə-4 tz v aː-4 nz ɲ ɛ-4
PTL_7_NU_S0008_146,audio_data/train/PTL_7_NU_S0008_146.wav,k ɔ-0 nz k uə-0 m aː-1 k ɔ-4 h aː-0 iz k aː-1 ŋz,k ɔ-0 nz k uə-0 m aː-1 k ɔ-4 h aː-0 iz k aː-1 ŋz
TTD_7_NAM_S0001_142,audio_data/train/TTD_7_NAM_S0001_142.wav,t͡ɕ ə-0 uz əː-0 iz w o-4 ŋmz n ɨə-4 kz ɲ aː-4,t͡ɕ ə-0 uz əː-0 iz w o-4 ŋmz n ɨə-4 kz ɲ aː-4
DNK_7_NU_S0048_18,audio_data/train/DNK_7_NU_S0048_18.wav,t͡ɕ i-0 mz ɛ-4 nz,t͡ɕ i-0 mz ɛ-4 nz
NTM_Nam_6_S00010_16,audio_data/train/NTM_Nam_6_S00010_16.wav,k ɔ-4 z aː-4 v ɔ-0 ɣ aː-5 uz,k ɔ-4 z aː-4 v ɔ-0 ɣ aː-5 uz
TPA_Nu_6_S0009_28,audio_data/train/TPA_Nu_6_S0009_28.wav,aː-0 t əː-4 ɓ iə-4 tz z o-1 iz ɲ ɛ-4,aː-0 t əː-4 ɓ iə-4 tz z o-1 iz ɲ ɛ-4
TPA_Nu_6_S0009_111,audio_data/train/TPA_Nu_6_S0009_111.wav,t͡ɕ i-3 ɓ aː-1 m ɛ-5 əː-0 ɲ aː-1 m o-5 tz m i-1 ŋ̟z,t͡ɕ i-3 ɓ aː-1 m ɛ-5 əː-0 ɲ aː-1 m o-5 tz m i-1 ŋ̟z
NMA_7_NU_S0002_49,audio_data/train/NMA_7_NU_S0002_49.wav,v i-1 əː-0 z ɨ-1 ŋz v a-4 ŋz v ɛ-3,v i-1 əː-0 z ɨ-1 ŋz v a-4 ŋz v ɛ-3
DNK_7_NU_S0048_22,audio_data/train/DNK_7_NU_S0048_22.wav,z u-3 m uə-1 s w ə-0 nz k u-1 ŋmz v e-1,z u-3 m uə-1 s w ə-0 nz k u-1 ŋmz v e-1
HYT_Nu_6_S0005_18,audio_data/train/HYT_Nu_6_S0005_18.wav,n ɔ-4 l w o-0 nz l iə-4 mz t͡ɕ ə-0 nz l iə-4 mz k o-3 v aː-1 ɲ i-1 nz k ɔ-0 nz z ə-4 tz tʰ ə-0 nz tʰ iə-5 nz,n ɔ-4 l w o-0 nz l iə-4 mz t͡ɕ ə-0 nz l iə-4 mz k o-3 v aː-1 ɲ i-1 nz k ɔ-0 nz z ə-4 tz tʰ ə-0 nz tʰ iə-5 nz
DNK_7_NU_S0048_124,audio_data/train/DNK_7_NU_S0048_124.wav,t͡ɕ i-0 mz s ɛ-3 s o-4 ŋmz əː-0 t͡ɕ e-0 nz k ə-0 iz n e-0 nz f aː-3 iz ɓ aː-4 mz v aː-1 uz k eaː-1 ŋ̟z k ə-0 iz ɓ a-1 ŋz k aː-3 h aː-0 iz t͡ɕ ə-0 nz t͡ɕ ɔ-0 x ɔ-3 iz ŋ aː-2,t͡ɕ i-0 mz s ɛ-3 s o-4 ŋmz əː-0 t͡ɕ e-0 nz k ə-0 iz n e-0 nz f aː-3 iz ɓ aː-4 mz v aː-1 uz k eaː-1 ŋ̟z k ə-0 iz ɓ a-1 ŋz k aː-3 h aː-0 iz t͡ɕ ə-0 nz t͡ɕ ɔ-0 x ɔ-3 iz ŋ aː-2
DNK_7_NU_S0048_136,audio_data/train/DNK_7_NU_S0048_136.wav,ɗ ɔ-4 l aː-1 t͡ɕ i-0 mz k u-4,ɗ ɔ-4 l aː-1 t͡ɕ i-0 mz k u-4
NHM_7_NU_S0006_51,audio_data/train/NHM_7_NU_S0006_51.wav,tʰ e-4 n a-1 iz tʰ e-4 l aː-1 o-0 ŋmz x o-0 ŋmz k ɔ-1 nz tʰ ə-1 nz z ɔ-4 v əː-4 iz o-0 ŋmz x o-0 ŋmz k ɔ-1 nz l aː-1 k ɛ-3 tʰ u-1 k uə-3 ɲ a-0 uz n ɨə-2,tʰ e-4 n a-1 iz tʰ e-4 n aː-1 o-0 ŋmz x o-0 ŋmz k ɔ-1 nz tʰ ə-1 nz z ɔ-4 v əː-4 iz o-0 ŋmz x o-0 ŋmz k ɔ-1 nz l aː-1 k ɛ-3 tʰ u-1 k uə-3 ɲ a-0 uz n ɨə-2
TTT_Nu_6_S00049_61,audio_data/train/TTT_Nu_6_S00049_61.wav,l əː-5 nz eaː-0 ŋ̟z ɓ aː-3 uz l aː-1,l əː-5 nz eaː-0 ŋ̟z ɓ aː-3 uz l aː-1
THA_7_NU_S0043_94,audio_data/train/THA_7_NU_S0043_94.wav,ɓ aː-5 nz h w i-0 l aː-1 mz v əː-2 t͡ɕ ə-5 uz h w aː-0,ɓ aː-5 nz h w i-0 l aː-1 mz v əː-2 t͡ɕ ə-5 uz h w aː-0
THA_7_NU_S0043_51,audio_data/train/THA_7_NU_S0043_51.wav,k w aː-0 k ə-0 uz t͡ɕ w iə-5 nz t əː-4 h ɔ-5 kpz ɗ ɨə-5 kz t i-0 ŋ̟z tʰ ə-1 nz k iə-0 nz t͡ɕ i-1 z a-1 uz ŋ i-5 l ɨ-5 kz l aː-1 mz h iə-4 uz h ɔ-5 kpz k uə-3 ŋ w iə-2 nz ŋ ɔ-5 kpz k i-4,k w aː-0 k ə-0 uz t͡ɕ w iə-5 nz t əː-4 h ɔ-5 kpz ɗ ɨə-5 kz t i-0 ŋ̟z tʰ ə-1 nz k iə-0 nz t͡ɕ i-1 z a-1 uz ŋ i-5 l ɨ-5 kz l aː-1 mz h iə-4 uz h ɔ-5 kpz k uə-3 ŋ w iə-2 nz ŋ ɔ-5 kpz k i-4
TTD_7_NAM_S0001_169,audio_data/train/TTD_7_NAM_S0001_169.wav,k ɔ-0 nz t͡ɕ ə-0 uz f aː-3 iz ɗ ɛ-0 nz n a-1 iz s ɨ-1 ŋz n a-1 iz n ɨə-4 kz n a-1 iz m a-5 tz t͡ɕ əː-1 iz n a-1 iz m a-5 tz t͡ɕ a-0 ŋz n a-1 iz,k ɔ-0 nz t͡ɕ ə-0 uz f aː-3 iz ɗ ɛ-0 nz n a-1 iz s ɨ-1 ŋz n a-1 iz n ɨə-4 kz n a-1 iz m a-5 tz t͡ɕ əː-1 iz n a-1 iz m a-5 tz t͡ɕ a-0 ŋz n a-1 iz
GQM_Nam_6_S0006_32,audio_data/train/GQM_Nam_6_S0006_32.wav,k ɔ-0 nz t a-1 uz ɗ o-1 ɓ aː-5 nz t͡ɕ w o-5 tz u-4 tz h əː-0 nz h əː-4 nz h əː-3 k e-3 t iə-4 pz v əː-4 iz m ɛ-5 v e-1 k ɔ-0 nz ɣ i-1,k ɔ-0 nz t a-1 uz ɗ o-1 ɓ aː-5 nz t͡ɕ w o-5 tz u-4 tz h əː-0 nz h əː-5 k e-3 t iə-4 pz v əː-4 iz m ɛ-5 v e-1 k ɔ-0 nz ɣ i-1
CNBA_Nu_6_S0003_120,audio_data/train/CNBA_Nu_6_S0003_120.wav,t əː-4 ɗ o-4 ŋ w iə-0 nz x aː-0 ŋz ɓ aː-1 iz ɗ ɔ-5 kpz n a-1 iz t e-0 nz l aː-1 ɣ i-1,t əː-4 ɗ o-4 ŋ w iə-0 nz x aː-0 ŋz ɓ aː-1 iz ɗ ɔ-5 kpz l a-1 iz t e-0 nz l aː-1 ɣ i-1
PTT_7_NU_S0041_145,audio_data/train/PTT_7_NU_S0041_145.wav,ɓ e-0 v i-1 t͡ɕ ɨə-0 h ɛ-1 z ə-4 tz iə-0 nz t i-2 ŋ̟z,ɓ e-0 v i-1 t͡ɕ ɨə-0 h ɛ-1 z ə-4 tz iə-0 nz t i-2 ŋ̟z
TTD_7_NAM_S0001_14,audio_data/train/TTD_7_NAM_S0001_14.wav,m a-4 tz ɗ ɛ-0 nz s aː-4 ŋz ŋ əː-1 iz,m a-4 tz ɗ ɛ-0 nz s aː-4 ŋz ŋ əː-1 iz
LXT_Nam_6_S0008_48,audio_data/train/LXT_Nam_6_S0008_48.wav,m o-5 tz h o-0 mz l u-2 ɣ aː-1 m aː-4 iz t͡ɕ o-4 nz s eaː-5 k̟z,m o-5 tz h o-0 mz l u-2 ɣ aː-1 m aː-4 iz t͡ɕ o-4 nz s eaː-5 k̟z
THA_7_NU_S0043_145,audio_data/train/THA_7_NU_S0043_145.wav,s e-0 t͡ɕ i-0 mz ɛ-4 nz v e-1 ɗ e-3 m əː-3 h o-5 iz s w ə-0 nz,s e-0 t͡ɕ i-0 mz ɛ-4 nz v e-1 ɗ e-3 m əː-3 h o-5 iz s w ə-0 nz
MK_7_NAM_S0005_11,audio_data/train/MK_7_NAM_S0005_11.wav,t əː-4 m əː-1 iz k ə-5 uz ɗ ɔ-5 kpz ɗ w aː-5 nz k ɔ-1 nz l aː-5 iz k uə-3 ɓ aː-1 iz v e-1 k w e-0,t əː-4 m əː-1 iz k ə-5 uz ɗ ɔ-5 kpz ɗ w aː-5 nz k ɔ-1 nz l aː-5 iz k uə-3 ɓ aː-1 iz v e-1 k w e-0
NMA_7_NU_S0002_82,audio_data/train/NMA_7_NU_S0002_82.wav,k aː-4 uz ɲ iə-1 uz m ɨ-0 uz k e-4 ŋ o-1 iz t͡ɕ ɔ-0 ŋmz l w ə-5 nz ɓ aː-1 nz,k aː-4 uz ɲ iə-1 uz m ɨ-0 uz k e-4 ŋ o-1 iz t͡ɕ ɔ-0 ŋmz l w ə-5 nz ɓ aː-1 nz
DNK_7_NU_S0048_10,audio_data/train/DNK_7_NU_S0048_10.wav,h w aː-0 x w ɛ-0 s a-4 pz n əː-0 iz n əː-0 iz,h w aː-0 x w ɛ-0 s a-4 pz n əː-0 iz n əː-0 iz
THA_Nu_6_S00042_217,audio_data/train/THA_Nu_6_S00042_217.wav,ŋ ɔ-4 t͡ɕ i-5 ɣ aː-1 ɗ aː-5 pz ɗ aː-5 pz z u-2 z u-2 l uə-4,ŋ ɔ-4 t͡ɕ i-5 ɣ aː-1 ɗ aː-5 pz ɗ aː-5 pz z u-2 z u-2 l uə-4
TPA_Nu_6_S0009_26,audio_data/train/TPA_Nu_6_S0009_26.wav,i-0 ɓ e-0 l u-2 ɣ aː-1 m aː-4 iz ɨə-2 nz ŋ ɨ-5 kz ɗ i-0 ɗ i-0 l aː-5 iz l aː-5 iz,i-0 ɓ e-0 l u-2 ɣ aː-1 m aː-4 iz ɨə-2 nz ŋ ɨ-5 kz ɗ i-0 ɗ i-0 l aː-5 iz l aː-5 iz
NHM_7_NU_S0006_173,audio_data/train/NHM_7_NU_S0006_173.wav,ɓ ɨə-4 kz v aː-1 uz k u-0 ŋmz ɗ iə-5 nz l ə-1 nz n ɨə-2 m ɛ-1 uz ɲ eaː-0 ŋ̟z m o-1 mz,ɓ ɨə-4 kz v aː-1 uz k u-0 ŋmz ɗ iə-5 nz l ə-1 nz n ɨə-2 m ɛ-1 uz ɲ eaː-0 ŋ̟z m o-1 mz
NTM_Nam_6_S00010_35,audio_data/train/NTM_Nam_6_S00010_35.wav,k ɔ-4 z aː-4 v ɔ-0 ɣ aː-5 uz,k ɔ-4 z aː-4 v ɔ-0 ɣ aː-5 uz
LXT_Nam_6_S0008_94,audio_data/train/LXT_Nam_6_S0008_94.wav,z u-3 ɗ i-0 t͡ɕ əː-0 iz,z u-3 ɗ i-0 t͡ɕ əː-0 iz
TPA_Nu_6_S0009_87,audio_data/train/TPA_Nu_6_S0009_87.wav,t͡ɕ i-5 h aː-0 iz əː-0 iz m ɛ-5 t͡ɕ i-5 ɗ aː-0 ŋz o-4 mz ɗ ə-4 iz t͡ɕ i-5 h a-2 iz v e-1 tʰ a-0 mz m ɛ-5 t͡ɕ i-5 ŋ a-0 iz ɗ i-0,t͡ɕ i-5 h aː-0 iz əː-0 iz m ɛ-5 t͡ɕ i-5 ɗ aː-0 ŋz o-4 mz ɗ ə-4 iz t͡ɕ i-5 h a-2 iz v e-1 tʰ a-0 mz m ɛ-5 t͡ɕ i-5 ŋ a-0 iz ɗ i-0
NHM_7_NU_S0006_188,audio_data/train/NHM_7_NU_S0006_188.wav,x i-0 tʰ ə-4 iz t͡ɕ aː-1 ŋz t͡ɕ aː-0 iz t͡ɕ ɛ-3 ɓ eaː-3 ŋ̟z ɓ aː-0 uz v aː-1 x w ɛ-3 m eaː-5 ŋ̟z ɲ aː-1 v uə-0 z ə-4 tz v w i-0 m ɨ-1 ŋz v i-5 ɓ aː-4 t ɨə-4 kz l e-0 nz s ɛ-0 ŋ ɨə-5 v əː-4 iz m i-1 ŋ̟z,x i-0 tʰ ə-4 iz t͡ɕ aː-1 ŋz t͡ɕ aː-0 iz t͡ɕ ɛ-3 ɓ eaː-3 ŋ̟z ɓ aː-0 uz v aː-1 x w ɛ-3 m eaː-5 ŋ̟z ɲ aː-1 v uə-0 z ə-4 tz v w i-0 m ɨ-1 ŋz v i-5 ɓ aː-4 t ɨə-4 kz l e-0 nz s ɛ-0 ŋ ɨə-5 v əː-4 iz m i-1 ŋ̟z
NT_7_NAM_S0009_7,audio_data/train/NT_7_NAM_S0009_7.wav,o-0 ŋmz v aː-1 uz z ɨ-1 ŋz l ə-4 iz ɣ o-2 z ɨ-5 ŋz ɲ aː-1,o-0 ŋmz v aː-1 uz z ɨ-1 ŋz l ə-4 iz ɣ o-2 z ɨ-5 ŋz ɲ aː-1
TTT_Nu_6_S00049_72,audio_data/train/TTT_Nu_6_S00049_72.wav,v aː-1 h aː-0 iz eaː-0 ŋ̟z ɗ aː-2 t͡ɕ a-5 iz s aː-0 ŋz ɲ aː-1 k uə-3 ɛ-0 mz u-4 tz,v aː-1 h aː-0 iz eaː-0 ŋ̟z ɗ aː-2 t͡ɕ a-5 iz s aː-0 ŋz ɲ aː-1 k uə-3 ɛ-0 mz u-4 tz
THA_Nu_6_S00042_203,audio_data/train/THA_Nu_6_S00042_203.wav,k aː-3 m uə-1 h ɛ-1 v ɛ-0 t͡ɕ i-3 h aː-0 mz m uə-4 k aː-0,k aː-3 m uə-1 h ɛ-1 v ɛ-0 t͡ɕ i-3 h aː-0 mz m uə-4 k aː-0
NNM_Nu_6_S00045_93,audio_data/train/NNM_Nu_6_S00045_93.wav,v aː-1 ɓ a-4 tz ɣ a-5 pz m o-5 tz k ɔ-0 nz k aː-4 s ə-4 uz t ɔ-0 s u-1,v aː-1 ɓ a-4 tz ɣ a-5 pz m o-5 tz k ɔ-0 nz k aː-4 s ə-4 uz t ɔ-0 s u-1
GQM_Nam_6_S0006_37,audio_data/train/GQM_Nam_6_S0006_37.wav,ɗ ɔ-4 l aː-1 k ɔ-0 nz m ɛ-1 uz,ɗ ɔ-4 l aː-1 k ɔ-0 nz m ɛ-1 uz
NHM_7_NU_S0006_103,audio_data/train/NHM_7_NU_S0006_103.wav,ŋ ɨə-1 iz tʰ i-1 l e-0 nz ɗ o-4 kpz tʰ u-4 kpz ɓ o-5 h aː-5 s a-0 nz tʰ u-4 l aː-5 ɓ a-4 tz t͡ɕ i-0 mz k w i-4,ŋ ɨə-1 iz tʰ i-1 l e-0 nz ɗ o-4 kpz tʰ u-4 kpz ɓ o-5 h aː-5 s a-0 nz tʰ u-4 l aː-5 ɓ a-4 tz t͡ɕ i-0 mz k w i-1
TTT_Nu_6_S00049_1,audio_data/train/TTT_Nu_6_S00049_1.wav,s i-0 nz t͡ɕ aː-1 uz k aː-4 kz ɓ aː-5 nz,s i-0 nz t͡ɕ aː-1 uz k aː-4 kz ɓ aː-5 nz
LXT_Nam_6_S0008_123,audio_data/train/LXT_Nam_6_S0008_123.wav,h aː-5 tz n a-4 ŋz ɓ ɛ-4 k ɔ-0 nz,h aː-5 tz n a-4 ŋz ɓ ɛ-4 k ɔ-0 nz
LDMT_Nam_6_S00047_12,audio_data/train/LDMT_Nam_6_S00047_12.wav,t͡ɕ i-5 ɗ aː-2 h ɨə-4 t i-1 mz z ɛ-4 pz t͡ɕ ɔ-0 ɛ-0 mz m aː-1,t͡ɕ i-5 ɗ aː-2 h ɨə-4 t i-1 mz z ɛ-4 pz t͡ɕ ɔ-0 ɛ-0 mz m aː-1
THA_Nu_6_S00042_20,audio_data/train/THA_Nu_6_S00042_20.wav,t iə-4 ŋz n aː-1 uz k ɔ-4 ə-0 mz s əː-1,t iə-4 ŋz n aː-1 uz k ɔ-4 ə-0 mz s əː-1
GQM_Nam_6_S0006_17,audio_data/train/GQM_Nam_6_S0006_17.wav,n ɔ-4 l w o-0 nz l w o-0 nz l iə-4 mz t͡ɕ ə-0 nz l iə-4 mz k o-3 v aː-1 ɲ i-1 nz k ɔ-0 nz z ə-4 tz tʰ ə-0 nz tʰ iə-5 nz,n ɔ-4 l w o-0 nz l w o-0 nz l iə-4 mz t͡ɕ ə-0 nz l iə-4 mz k o-3 v aː-1 ɲ i-1 nz k ɔ-0 nz z ə-4 tz tʰ ə-0 nz tʰ iə-5 nz
NDBA_7_NAM_S0010_155,audio_data/train/NDBA_7_NAM_S0010_155.wav,ɓ o-0 ŋmz l aː-1 uz ɓ o-0 ŋmz n aː-1 uz k u-2 ŋmz ɓ u-2 ŋmz n ə-4 iz h aː-5 tz ɗ iə-1 uz t͡ɕ aː-5 mz t͡ɕ i-2 uz,ɓ o-0 ŋmz l aː-1 uz ɓ o-0 ŋmz n aː-1 uz k u-2 ŋmz ɓ u-2 ŋmz n ə-4 iz h aː-5 tz ɗ iə-1 uz t͡ɕ aː-5 mz t͡ɕ i-2 uz
MK_7_NAM_S0005_37,audio_data/train/MK_7_NAM_S0005_37.wav,əː-0 tʰ e-4 tʰ i-1 x i-0 n aː-1 uz t əː-4 k w e-0 nz tʰ i-1 k ə-5 uz ɲ əː-4 ɲ a-4 kz t əː-4 ɲ aː-4,əː-0 tʰ e-4 tʰ i-1 x i-0 n aː-1 uz t əː-4 k w e-0 nz tʰ i-1 k ə-5 uz ɲ əː-4 ɲ a-4 kz t əː-4 ɲ aː-4
